username,user_id,role_cd,time_zone,location_cd,country_cd
6653LNewton,1531372,REST_MGR,America/New_York,6653,US
aijsha,1515511,ASSOCIATE,Asia/Riyadh,7036,SA
07503jreyna,1552715,ASSOCIATE,America/Detroit,7503,US
EmilyTerry1,1479936,REST_MGR,America/Detroit,7504,US
9307masif,1714430,ASSOCIATE,America/New_York,9307,US
jourdanf,1617408,ASSOCIATE,America/Detroit,9308,US
09358Jball,103422,REST_MGR,America/New_York,9358,US
09375jacob,1822068,ASSOCIATE,America/Detroit,9375,US
9376nkarns,1325459,ASSOCIATE,America/Detroit,9376,US
Neal.Young,1602787,REST_MGR,America/Edmonton,8104,CA
1767Bkirton,1644446,ASSOCIATE,America/Toronto,6474,CA
1864AAsokan,1705913,ASSOCIATE,America/Toronto,8428,CA
1595zohaib,1365969,SHIFT_LDR,America/Regina,6966,CA
kwaugh,1650401,REST_MGR,America/Toronto,8465,CA
6396zkhambata,1615980,ASSOCIATE,America/Toronto,6396,CA
CGCChona123,1807939,ASSOCIATE,America/Edmonton,8472,CA
aniboj,1639945,ASSOCIATE,Asia/Muscat,6792,OM
4644Kstickney,1565779,ASSOCIATE,America/Detroit,7936,US
8137PMiranda,1796755,ASSOCIATE,America/St_Johns,8137,CA
3145CRoiatchki,185963,ASSOCIATE,America/Toronto,8140,CA
8155VMorin,1730601,ASSOCIATE,America/Edmonton,8155,CA
2102ebursey,1712007,ASSOCIATE,America/St_Johns,8110,CA
7687DDeforest,1797098,ASSOCIATE,America/Edmonton,7687,CA
0289kelly,1078042,ASSOCIATE,America/Moncton,8525,CA
7568EPaguio,1737236,ASSOCIATE,America/Regina,7568,CA
1383JGunkel,1588677,ASSOCIATE,America/Toronto,8135,CA
2095BCarrier1,100982,MUM,America/Halifax,9234,CA
2784rizelle,1594628,ASSOCIATE,America/Toronto,8485,CA
eHessabian,1778708,ASSOCIATE,America/Toronto,8144,CA
Melodied3370,1567427,ASSOCIATE,America/Montreal,5920,CA
4482mbrake,1712673,ASSOCIATE,America/Toronto,8506,CA
5036HAbraham,1720852,SHIFT_LDR,America/Edmonton,9408,CA
2006TInco,239461,SHIFT_LDR,America/Edmonton,3241,CA
3255buttar,1816613,ASSOCIATE,America/Vancouver,3255,CA
ranenn,1015576,MUM,America/Edmonton,3256,CA
3291royl,1817341,ASSOCIATE,America/Montreal,3291,CA
1253rgupta,116945,REST_MGR,America/Toronto,3341,CA
3355shamud,1820497,ASSOCIATE,America/Toronto,3355,CA
3965SNabizada,1146268,MUM,America/Vancouver,3356,CA
Bianca3391,1814273,ASSOCIATE,America/Montreal,3391,CA
joan3405,1224512,SHIFT_LDR,America/Edmonton,3405,CA
2984vmaurice,1818875,ASSOCIATE,America/Montreal,3506,CA
3555racosta,1384298,ASSOCIATE,America/Edmonton,3555,CA
Ravneet91,1791345,ASSOCIATE,America/Montreal,3591,CA
4652kbaron,1306190,SHIFT_LDR,America/Montreal,3592,CA
2600AFontaine,224183,ASSOCIATE,America/Montreal,3605,CA
1622lmatteau,1376018,SHIFT_LDR,America/Montreal,3606,CA
Paul2376,1430128,MUM,America/Toronto,3641,CA
3642karenL,1658808,ASSOCIATE,America/Edmonton,3642,CA
3655BKaur,1772519,ASSOCIATE,MST,3655,CA
3656Carlos,1604312,ASSOCIATE,America/Edmonton,3656,CA
3691mloewen,1804629,ASSOCIATE,America/Toronto,3691,CA
03692DBertrand,1563664,ASSOCIATE,America/Toronto,3692,CA
Aymericmathieu,1788498,ASSOCIATE,America/Montreal,3741,CA
Jayani2280,1566249,ASSOCIATE,America/Edmonton,3756,CA
jais3906,1779125,ASSOCIATE,America/Edmonton,3906,CA
Leila3941,1530205,ASSISTANT_MGR,America/Montreal,3941,CA
3942narges,1775092,ASSOCIATE,America/Toronto,3942,CA
2252CSutherland,1452519,SHIFT_LDR,America/Toronto,3956,CA
4006Dalapus,1783835,ASSOCIATE,America/Regina,4006,CA
LAURIE4041,1562972,ASSOCIATE,America/Montreal,4041,CA
bblairraines8809,1752580,ASSOCIATE,America/Edmonton,4092,CA
4141ELarin,1605273,SHIFT_LDR,America/Montreal,4141,CA
CORALIECOMEAU,1722484,ASSOCIATE,America/Montreal,4142,CA
2681rukmani,1051828,ASSOCIATE,America/Toronto,4177,CA
KatieMcKee,1229265,SHIFT_LDR,America/Toronto,4192,CA
4277Algine,1813765,ASSOCIATE,America/Edmonton,4277,CA
SBravio,195024,REST_MGR,America/Edmonton,4377,CA
4391mathew,1743390,ASSOCIATE,America/Halifax,4391,CA
4392JSigouin,1546240,SHIFT_LDR,America/Montreal,4392,CA
4427malyssa,1750252,ASSOCIATE,America/Montreal,4427,CA
2454NancyBeaulieuGagnon,1134611,ASSOCIATE,America/Montreal,4441,CA
Sarahs4442,1781873,ASSOCIATE,America/Montreal,4442,CA
4477AcayaB,1265609,ASSISTANT_MGR,America/Regina,4477,CA
4778CMatthews,1796101,ASSOCIATE,America/Vancouver,4778,CA
Sheruvit.Anievas,1520904,REST_MGR,America/Winnipeg,4892,CA
4942Atougas,1781888,ASSOCIATE,America/Montreal,4942,CA
kaci1189,1705031,ASSOCIATE,America/Montreal,4977,CA
4978MTremblay,1704324,ASSOCIATE,America/Montreal,4978,CA
4992rjoshi,1162371,MUM,America/Toronto,4992,CA
Massab5027,1651985,ASSOCIATE,America/Edmonton,5027,CA
amaccallum,1247985,MUM,America/Edmonton,5028,CA
5077aprovencher,1761662,ASSOCIATE,America/Montreal,5077,CA
1774BP,210546,REST_MGR,America/Toronto,5313,CA
5363gurasis,1778811,ASSOCIATE,America/Toronto,5363,CA
richelserrano,1350362,ASSOCIATE,America/Winnipeg,5413,CA
5514Aylnn,1765881,ASSOCIATE,America/Edmonton,5514,CA
0352Tstinson,1156397,ASSOCIATE,America/Toronto,5527,CA
1899rburrows,1688169,ASSOCIATE,America/Toronto,5528,CA
1810CNapoleon,1231319,ASSOCIATE,America/Halifax,5563,CA
bhaveshpuri5763,1728604,ASSOCIATE,America/Vancouver,5763,CA
2533LHermosa,1424670,SHIFT_LDR,America/Toronto,5764,CA
5778kamala,1595629,ASSOCIATE,America/Toronto,5778,CA
caitlynbennett1,1321422,ASSOCIATE,America/Toronto,5813,CA
KatelynB,1729454,ASSOCIATE,America/Winnipeg,5814,CA
2904RHutt,1481618,REST_MGR,America/Montreal,5828,CA
3549tnagra,1501407,SHIFT_LDR,America/Edmonton,5878,CA
7380shalo,1549202,SHIFT_LDR,America/Edmonton,5913,CA
5914ARunning,1413626,ASSOCIATE,America/Toronto,5914,CA
Samatar2019,1756073,ASSOCIATE,America/Toronto,6013,CA
Abhi1989,1764547,ASSISTANT_MGR,America/Toronto,6014,CA
6063Erann,1545338,ASSOCIATE,America/Regina,6063,CA
Darwin,1815314,ASSOCIATE,America/Vancouver,6064,CA
JCassista,1557835,ASSOCIATE,America/Edmonton,6099,CA
6113PerryP,1706027,REST_MGR,America/Iqaluit,6113,CA
6164creid,1517502,ASSOCIATE,America/Edmonton,6164,CA
Sabrina6249,1444740,ASSOCIATE,America/Montreal,6249,CA
TIMSCAT064,1690309,ASSOCIATE,America/Edmonton,6299,CA
Corazon6313,1711918,ASSOCIATE,America/Toronto,6313,CA
Youstina,1783865,ASSOCIATE,America/Toronto,6314,CA
1774elisac,1608518,ASSOCIATE,America/Toronto,6349,CA
6364aleclair,1801487,ASSOCIATE,America/Montreal,6364,CA
6449Sashniha,1527298,ASSOCIATE,America/Toronto,6449,CA
6549naisargy,1773439,ASSOCIATE,America/Moncton,6549,CA
SGanguly,1820033,ASSOCIATE,America/Toronto,6564,CA
mohamed6864,1738553,ASSOCIATE,America/Montreal,6864,CA
6899jlake,1500051,ASSOCIATE,America/Winnipeg,6899,CA
1902mkaur,1741284,ASSOCIATE,America/Toronto,1902,CA
2118llegaspi,1159664,ASSOCIATE,America/Toronto,1937,CA
3049Valerie,1255128,ASSOCIATE,America/Moncton,1951,CA
1952Shivani,1744318,ASSOCIATE,America/Vancouver,1952,CA
TashaH8169,1357764,REST_MGR,America/Regina,1987,CA
2517atank,1679416,SHIFT_LDR,America/Toronto,2001,CA
1915SMatchett,1245489,ASSOCIATE,America/Toronto,2002,CA
2037SSAQAT,1771655,ASSOCIATE,America/Toronto,2037,CA
2051LPhillips,1337275,ASSOCIATE,America/Toronto,2051,CA
4372erimando,1765339,ASSOCIATE,America/Toronto,2052,CA
2087mgreen,1547524,ASSOCIATE,America/Halifax,2087,CA
2088adowns,1781778,ASSOCIATE,America/Toronto,2088,CA
2101MJames,1168551,SHIFT_LDR,America/Toronto,2101,CA
2102apadilla,1718937,ASSOCIATE,America/St_Johns,2102,CA
2137CKinsella,1661504,ASSOCIATE,America/Toronto,2137,CA
2151RAmani,1740659,ASSOCIATE,America/Montreal,2151,CA
2152Chaand,1575177,SHIFT_LDR,America/Edmonton,2152,CA
jobellebondoc,1789593,ASSOCIATE,America/Toronto,2187,CA
2188EWebb,1384771,ASSOCIATE,Canada/Newfoundland,2188,CA
benoit2201,1029169,ASSOCIATE,America/Montreal,2201,CA
1628dawada,1247866,ASSOCIATE,America/Toronto,2237,CA
2238lally,1794256,ASSOCIATE,America/Toronto,2238,CA
2252NKiruthypan,1450522,ASSOCIATE,America/Toronto,2252,CA
2287jranger,1814396,ASSOCIATE,America/Edmonton,2287,CA
2610RPetrie,1665434,ASSOCIATE,America/Toronto,2288,CA
Mamoudou02,1798712,ASSOCIATE,America/Montreal,2302,CA
Jayneeta,50584,SHIFT_LDR,America/Toronto,2337,CA
IYARUBY,1151695,ASSOCIATE,America/Toronto,2352,CA
2387MGuan,187831,REST_MGR,America/Toronto,2387,CA
2388Wranell,1734371,ASSOCIATE,America/Edmonton,2388,CA
Skye1515,42777,ASSOCIATE,America/Toronto,2402,CA
2437cred,1753537,ASSOCIATE,America/Vancouver,2437,CA
2438NSataur,193549,ASSOCIATE,America/Toronto,2438,CA
2452mmorin,1802483,ASSOCIATE,America/Montreal,2452,CA
mdenotter,1091451,MUM,America/Toronto,2487,CA
2502FMeyers,247028,ASSOCIATE,America/Toronto,2502,CA
2537lorianne,1809991,ASSOCIATE,America/Montreal,2537,CA
2538kat2538,47173,ASSOCIATE,America/Vancouver,2538,CA
rizwan,1759491,ASSOCIATE,America/Toronto,2552,CA
2587SYang,103369,SHIFT_LDR,America/Edmonton,2587,CA
2588SPotter,1794595,ASSOCIATE,America/Toronto,2588,CA
2637JPark,101465,REST_MGR,America/Vancouver,2637,CA
2638HDang,1818637,ASSOCIATE,America/Halifax,2638,CA
0470JFILIATRAULT,123367,ASSOCIATE,America/Montreal,2673,CA
2687niru,1794537,ASSOCIATE,America/Toronto,2687,CA
sherrie7013,48684,ASSISTANT_MGR,America/Toronto,2688,CA
2723JMiller,1240981,SHIFT_LDR,America/Toronto,2723,CA
2737HAkhter,1813187,ASSOCIATE,America/Toronto,2737,CA
2753se,1607156,ASSOCIATE,America/Toronto,2773,CA
2787PARWINDER,1747605,ASSOCIATE,America/Toronto,2787,CA
Maudegagne,1799262,ASSOCIATE,America/Montreal,2788,CA
2823viji,1683479,ASSOCIATE,America/Toronto,2823,CA
Madonna.Ryan,1532078,ASSOCIATE,America/Edmonton,2837,CA
2838ecoburn,1579486,ASSOCIATE,America/Toronto,2838,CA
2207Pjessica,1768920,ASSOCIATE,America/Toronto,2873,CA
4471NuriaJ,1645615,SHIFT_LDR,America/Edmonton,2887,CA
2888Raman,1764250,ASSOCIATE,America/Vancouver,2888,CA
2923MPurvey,1500482,REST_MGR,America/Edmonton,2923,CA
5217maryam,1723334,REST_MGR,America/Toronto,2937,CA
2152lalinka,1138013,REST_MGR,America/Edmonton,2973,CA
3940RKhan,1759706,ASSOCIATE,America/Toronto,2987,CA
brandon001,1253560,ASSISTANT_MGR,America/Montreal,2988,CA
3024TJose,1789496,ASSOCIATE,America/Halifax,3024,CA
0324JLopez,1148961,SHIFT_LDR,America/Toronto,3037,CA
1541minali,1729178,ASSOCIATE,America/Toronto,3038,CA
Tyler3,1395830,ASSOCIATE,America/Toronto,3073,CA
3074rviluan,1780100,ASSOCIATE,America/Toronto,3074,CA
1670Tbsh,1429222,ASSOCIATE,America/Vancouver,3087,CA
MeddySolarik,1021379,ASSOCIATE,America/Toronto,3088,CA
3123Bryan,1498758,ASSOCIATE,America/Toronto,3123,CA
3124deep,1740479,ASSOCIATE,America/Toronto,3124,CA
3137CAcheson,1257592,ASSISTANT_MGR,America/Toronto,3137,CA
3138asy,1790314,SHIFT_LDR,America/Vancouver,3138,CA
3173healyd,1558222,ASSOCIATE,America/Toronto,3173,CA
3174KKaur,1795850,ASSOCIATE,America/Toronto,3174,CA
0073Carolyn,1556270,SHIFT_LDR,America/Toronto,3187,CA
3188amerchant,1536353,MUM,America/Toronto,3188,CA
3223GMayrand,1210063,REST_MGR,America/Montreal,3223,CA
miles3224,1705017,ASSOCIATE,America/Edmonton,3224,CA
msangalang,1566834,MUM,America/Toronto,3238,CA
3273samuelb,1812661,ASSOCIATE,America/Montreal,3273,CA
1690karanbir,1699301,SHIFT_LDR,America/Toronto,3274,CA
3288kisha,1805583,ASSOCIATE,America/Toronto,3288,CA
2018imran,284543,SHIFT_LDR,America/Toronto,3323,CA
samk,1810975,ASSOCIATE,America/Toronto,3338,CA
3374lgordon,31063,ASSISTANT_MGR,America/Winnipeg,3374,CA
3423XiranL,1785993,ASSOCIATE,America/Winnipeg,3423,CA
shadin,1603283,SHIFT_LDR,Asia/Dubai,7359,AE
sbongiorno,1580076,ASSOCIATE,America/New_York,10711,US
10728AAasbury,1124962,ASSOCIATE,America/New_York,10728,US
9357Acobb,1723747,REST_MGR,America/New_York,10860,US
10877veroon,1778112,ASSOCIATE,America/Detroit,10877,US
10894kstromme,1707057,ASSOCIATE,America/Detroit,10894,US
10962GSavage,1821532,ASSOCIATE,America/New_York,10962,US
10979LBaker,1596159,ASSOCIATE,America/New_York,10979,US
10996ocrossley,1804420,ASSOCIATE,America/New_York,10996,US
SOPHIA11013,1726490,ASSOCIATE,America/Detroit,11013,US
Hannawilliams,1775993,ASSOCIATE,America/Detroit,11026,US
dennishartman,1752733,ASSOCIATE,America/Detroit,11043,US
51JLawton,1813033,ASSOCIATE,America/New_York,11111,US
11128Datkins,1721241,ASSOCIATE,America/New_York,11128,US
11145showard,1788805,SHIFT_LDR,America/New_York,11145,US
revansana,1113066,REST_MGR,America/Detroit,11247,US
03000JHajdaj,279261,ASSOCIATE,America/New_York,3000,US
SHaque3851,1320682,ASSOCIATE,America/New_York,3851,US
wisam4221,1273971,ASSOCIATE,America/Detroit,4221,US
KnupferJ,1480923,ASSOCIATE,America/New_York,4302,US
taylormedina,1805889,ASSOCIATE,America/Detroit,4570,US
4587SPalmer,1589588,ASSOCIATE,America/New_York,4587,US
4689Matt,1769080,ASSOCIATE,America/Detroit,4689,US
4957derrick,1719528,ASSOCIATE,America/New_York,4957,US
SM5289,1752145,ASSOCIATE,America/New_York,5289,US
5442snugent,1738463,ASSOCIATE,America/New_York,5442,US
panamajacques,1793037,ASSOCIATE,America/Detroit,5455,US
5659EEvans,1737759,ASSOCIATE,America/New_York,5659,US
keeleeturner,1796470,ASSOCIATE,America/New_York,5672,US
05676TSIMPSON,1732304,ASSOCIATE,America/New_York,5676,US
SHeman,1813543,ASSOCIATE,America/Detroit,5689,US
5706alexis,1662098,ASSOCIATE,America/New_York,5706,US
09307habibe,1811235,ASSOCIATE,America/New_York,5876,US
8915SAlam,1746709,ASSOCIATE,America/New_York,6008,US
hammoud,1801752,ASSISTANT_MGR,America/Detroit,6361,US
6578KStroub,1569843,REST_MGR,America/New_York,6578,US
Axel6608,1816271,ASSOCIATE,America/New_York,6608,US
JRysavy6676,1546992,ASSOCIATE,America/Chicago,6676,US
Lindacoin,1694277,ASSOCIATE,America/Detroit,7497,US
2146JLano,1153481,ASSISTANT_MGR,Asia/Manila,7812,PH
Bredinlynn,1691747,ASSOCIATE,America/Detroit,8667,US
Braggp,1819973,ASSOCIATE,America/Detroit,9016,US
09301ljalbert,1567603,SHIFT_LDR,America/New_York,9301,US
09352AHelsley,1779685,ASSOCIATE,America/New_York,9352,US
09369TDEON,1495870,ASSOCIATE,America/New_York,9369,US
09386HFarish,1814244,ASSOCIATE,America/New_York,9386,US
7288Adam,1615460,SHIFT_LDR,America/Toronto,7288,CA
8116DPatel,1808227,ASSOCIATE,America/Toronto,8116,CA
SALMA8431,1789856,ASSOCIATE,America/Toronto,8431,CA
8398JBarrega,1792313,ASSOCIATE,America/Toronto,8398,CA
7646Jaymes,1695073,ASSOCIATE,America/Winnipeg,7646,CA
6999CDebelen,1775022,ASSOCIATE,America/Edmonton,6999,CA
8497JASPREET,1705256,ASSOCIATE,America/Toronto,8497,CA
6094arouleau,1756166,ASSOCIATE,America/Montreal,6094,CA
mohfai,1622522,ASSOCIATE,Asia/Dubai,7720,AE
evelynmoneypennythc,1768157,ASSOCIATE,America/New_York,7964,US
anramirez0719,1773859,ASSOCIATE,America/Mexico_City,7854,MX
user02,1760063,ASSOCIATE,America/New_York,-101,US
0610DevonS,1728571,ASSOCIATE,America/Halifax,7555,CA
2695JJeeva,234483,ASSISTANT_MGR,America/Toronto,8489,CA
1331SKaur,1749989,ASSOCIATE,America/Toronto,7409,CA
tm04,1772690,ASSOCIATE,America/Chicago,QA2,US
1696Noha,1772951,ASSOCIATE,America/Toronto,9266,CA
1518khibbert,1738287,ASSOCIATE,America/Toronto,8173,CA
4212LHipolito,1265283,ASSOCIATE,America/Regina,7569,CA
margau,1443124,REST_MGR,Asia/Bahrain,6811,BH
asiras,1675300,ASSOCIATE,Asia/Riyadh,7026,SA
donsil,1517587,ASSOCIATE,Asia/Riyadh,7028,SA
10729shines,1684413,ASSOCIATE,America/New_York,10729,US
KaylaSchl,1771616,SHIFT_LDR,America/Detroit,10878,US
10993PKittisack,1715676,ASSOCIATE,America/New_York,10993,US
CharvesS,1793517,ASSOCIATE,America/New_York,11027,US
10732ralvi,1712508,ASSOCIATE,America/New_York,11080,US
11129aubreyc,1822585,ASSOCIATE,America/New_York,11129,US
rdodson,1205843,ASSOCIATE,America/Detroit,3399,US
SBrown3535,1320227,MUM,America/New_York,3535,US
11129Kim,1517318,ASSOCIATE,America/New_York,4222,US
4335rkoch,1752419,ASSOCIATE,America/New_York,4335,US
4337zach,1711898,ASSOCIATE,America/New_York,4337,US
Kcrandall,1778266,SHIFT_LDR,America/New_York,4573,US
04686hvandecasteele,1682910,ASSOCIATE,America/Detroit,4686,US
javiera5171,1809749,ASSOCIATE,America/New_York,5171,US
SGallagher5207,1750468,ASSOCIATE,America/New_York,5207,US
psingh12,1702025,ASSOCIATE,America/New_York,5358,US
Jpalmeter,1483550,ASSOCIATE,America/New_York,5424,US
05658THOMAS,1655163,ASSOCIATE,America/Detroit,5658,US
05673DLattimore,1785270,ASSOCIATE,America/New_York,5673,US
frazee,1537734,REST_MGR,America/New_York,5707,US
Sherard5724,1814963,ASSOCIATE,America/Detroit,5724,US
jervel5807,1652142,SHIFT_LDR,America/New_York,5807,US
6007brianna,1776872,ASSOCIATE,America/New_York,6007,US
quentin6358,1595059,ASSOCIATE,America/New_York,6358,US
AShanyfelt01,1813525,ASSOCIATE,America/New_York,6494,US
MGraczyk,1517755,ASSOCIATE,America/Detroit,7479,US
MADALENAV,1819060,ASSOCIATE,America/Detroit,7481,US
07494cpizarro,1594355,SHIFT_LDR,America/New_York,7494,US
7496JBay,1736446,REST_MGR,America/New_York,7496,US
8915HSohag,1672302,ASSOCIATE,America/New_York,8915,US
8917alissa,1780289,ASSOCIATE,America/New_York,8917,US
9015devin,1729136,ASSOCIATE,America/New_York,9015,US
natasha9017,1822297,ASSOCIATE,America/Detroit,9017,US
ElijahR9351,1744661,ASSOCIATE,America/New_York,9351,US
Nana9368,1797495,ASSOCIATE,America/New_York,9368,US
8453Shaukat,1662968,ASSOCIATE,America/Edmonton,8453,CA
7357jescandor,1724543,ASSOCIATE,America/Edmonton,7357,CA
CATHT8468,1746235,ASSOCIATE,America/Montreal,8468,CA
6992sgronvold,1816651,ASSOCIATE,America/Regina,6992,CA
7275twightman,1627943,ASSOCIATE,America/Toronto,7275,CA
anmanm5386,1756279,ASSOCIATE,America/Toronto,5386,CA
2879Yanga,1558238,REST_MGR,America/Toronto,7349,CA
8111Ecox,1755376,ASSOCIATE,America/St_Johns,8111,CA
0778Gsingh,1733701,SHIFT_LDR,America/Toronto,4039,CA
8154Jenna,1768269,ASSOCIATE,America/Halifax,8154,CA
2419kkaur,1693206,ASSOCIATE,America/Vancouver,7551,CA
8118KMUNSAYAC,1791762,ASSOCIATE,America/St_Johns,8118,CA
8152KGrewal,1701768,ASSOCIATE,America/Winnipeg,8152,CA
8481dpeterson,1800972,ASSOCIATE,America/Toronto,8481,CA
10iman,1620129,SHIFT_LDR,America/Toronto,8161,CA
8143akaur,1745368,ASSOCIATE,America/Toronto,8143,CA
630KPayette,1535605,ASSOCIATE,America/Toronto,8368,CA
test.filipino,1789939,ASSOCIATE,Asia/Manila,PH01,PH
ATumamao,1787975,ASSOCIATE,America/Toronto,8421,CA
7385VWilliams,1753156,ASSOCIATE,America/Vancouver,7385,CA
5299rpreet,1818509,ASSOCIATE,America/Toronto,8974,CA
ann8020,1543523,SHIFT_LDR,America/Toronto,6551,CA
6862Edgar,1793972,ASSOCIATE,America/Moncton,6862,CA
6905csubject,1717606,ASSOCIATE,America/Toronto,6905,CA
6955muskan,1817530,ASSOCIATE,America/Toronto,6955,CA
2755francinemartin,1035038,ASSOCIATE,America/Toronto,6994,CA
rubelyn,1563968,ASSOCIATE,America/Montreal,7262,CA
7280alogan,1809754,ASSOCIATE,America/Toronto,7280,CA
2497JayFigueras,1145048,ASSOCIATE,America/Edmonton,7423,CA
7437thaophan,1815425,ASSOCIATE,America/Toronto,7437,CA
7548jesplago,1554901,SHIFT_LDR,America/Edmonton,7548,CA
sandym2018,1678901,ASSOCIATE,America/Montreal,7623,CA
3129wbouchard,1513442,MUM,America/Montreal,7637,CA
7662Paula,1534464,REST_MGR,America/Montreal,7662,CA
Rhonda5304,1266484,REST_MGR,America/Toronto,8484,CA
jewdeg,1680388,ASSOCIATE,Asia/Dubai,4349,AE
majmuc,1589244,ASSOCIATE,Asia/Dubai,4792,AE
rangan,1361726,REST_MGR,Asia/Dubai,5260,AE
mohosm,8791,SHIFT_LDR,Asia/Dubai,5485,AE
moueln,1467030,ASSOCIATE,Asia/Dubai,6128,AE
byjala,1511131,SHIFT_LDR,Asia/Dubai,6796,AE
ldeguia,1531710,ASSOCIATE,Asia/Manila,7807,PH
jaredz10705,1674761,ASSOCIATE,America/Detroit,10705,US
10730MClark,1741751,ASSOCIATE,America/New_York,10730,US
10860JHahn,136406,SHIFT_LDR,America/New_York,10773,US
troygansen4647,1754262,ASSOCIATE,America/Detroit,10866,US
dylanpayne,1482903,SHIFT_LDR,America/Detroit,10880,US
MauriceB10891,1756917,ASSOCIATE,America/New_York,10891,US
11118MSwix,1402233,ASSISTANT_MGR,America/Detroit,11016,US
11041CStoyell,1769190,ASSOCIATE,America/New_York,11041,US
11109MBonafede,1485512,ASSOCIATE,America/New_York,11109,US
ANGELMCKING,1761984,ASSOCIATE,America/Detroit,3313,US
VerniceL,1544172,ASSOCIATE,America/Detroit,3781,US
josh3806,1580808,ASSOCIATE,America/New_York,3806,US
04031Blanford,1819150,ASSOCIATE,America/Detroit,4031,US
4181ANiedzielski,1646906,SHIFT_LDR,America/New_York,4181,US
4249brenda,1813551,REST_MGR,America/New_York,4249,US
4367sanderson,1776688,ASSOCIATE,America/Detroit,4367,US
Oyoung4406,1818275,ASSOCIATE,America/New_York,4406,US
MollyStearns,1615379,ASSOCIATE,America/New_York,4410,US
4567angela,1678737,ASSOCIATE,America/New_York,4567,US
alexandria4649,1628611,ASSOCIATE,America/Detroit,4649,US
4692LMccavey,1814407,ASSOCIATE,America/Detroit,4692,US
4699Trista,1667688,ASSOCIATE,America/New_York,4699,US
04742mcolon,1818095,ASSOCIATE,America/New_York,4742,US
10730JMurray,1507329,ASSISTANT_MGR,America/New_York,4917,US
5317danderson,1822087,ASSOCIATE,America/Detroit,5317,US
15371BRIAN,1549684,ASSOCIATE,America/Detroit,5371,US
5635ksouders,1724753,SHIFT_LDR,America/New_York,5635,US
leonerevangelista,1658918,ASSOCIATE,America/Detroit,5653,US
5678CSpicer,1711751,ASSOCIATE,America/New_York,5678,US
KORTNEYFRETENBOROUGH5696,1592281,ASSOCIATE,America/Detroit,5696,US
aurreona,1818236,ASSOCIATE,America/New_York,5703,US
5721cgagnon,1652669,ASSOCIATE,America/New_York,5721,US
Heather2020,1814998,ASSOCIATE,America/New_York,6189,US
gabjones,1753080,ASSOCIATE,America/Detroit,6214,US
6389stewart,1544533,ASSOCIATE,America/New_York,6389,US
IKaniz,1625015,ASSOCIATE,America/New_York,6632,US
07482Menukar,1594759,SHIFT_LDR,America/New_York,7482,US
7507jkidwell,1819773,ASSOCIATE,America/New_York,7507,US
dcrnkovic7911,1619195,ASSOCIATE,America/Chicago,7911,US
9022shamar,1806763,ASSOCIATE,America/New_York,9022,US
JosephineDonn9304,1662726,ASSOCIATE,America/New_York,9304,US
VanHookGarrett,1809100,ASSOCIATE,America/New_York,9354,US
9372DBrantley,1783265,ASSOCIATE,America/New_York,9372,US
9379ShBrown,1755889,ASSOCIATE,America/New_York,9379,US
0023JaclynnN,1586762,ASSOCIATE,America/Toronto,7266,CA
7676CWilson,1750231,ASSOCIATE,America/Halifax,7676,CA
2308dgodfrey,1608757,SHIFT_LDR,America/Toronto,7341,CA
kagonzalez0919,1795478,ASSOCIATE,America/Mexico_City,7836,MX
7647Jennifer,1656377,ASSOCIATE,America/Edmonton,7647,CA
6863giassonr,1807590,ASSOCIATE,America/Montreal,6863,CA
8448ElenaN,1631442,ASSOCIATE,America/Regina,8448,CA
7678asnoussi,1814342,ASSOCIATE,America/Vancouver,7678,CA
0514jshay,1635253,ASSOCIATE,America/Halifax,8387,CA
lucasthom,1791773,ASSOCIATE,America/Toronto,7621,CA
norpul,1676447,ASSOCIATE,Asia/Dubai,7719,AE
2517nbanga,1516225,SHIFT_LDR,America/Vancouver,8449,CA
6476hkaur,1820232,ASSOCIATE,America/Edmonton,6476,CA
7553mrocuyan,1706436,ASSOCIATE,America/Winnipeg,7553,CA
6626RikkiahC,1762568,ASSOCIATE,America/New_York,6626,US
VRaval,1447150,ASSOCIATE,America/Toronto,8967,CA
begaray0419,1753109,ASSOCIATE,America/Mexico_City,8523,MX
1310ABazley,1734135,SHIFT_LDR,America/Toronto,5760,CA
9267myrna,1817015,ASSOCIATE,America/Toronto,9267,CA
7582akaur,1709322,ASSOCIATE,America/Toronto,9235,CA
rayals,1654441,ASSOCIATE,Asia/Riyadh,7042,SA
amrfat,1514795,ASSOCIATE,Asia/Dubai,7293,AE
EMoltrup,1446963,REST_MGR,America/New_York,10709,US
10726Leslie,1801589,ASSOCIATE,America/New_York,10726,US
E5019662,1258017,MUM,America/Detroit,10862,US
joseg,1792026,ASSOCIATE,America/New_York,10994,US
05627Lgomez,1261800,ASSOCIATE,America/New_York,11011,US
11028BeccaB,1813571,ASSOCIATE,America/New_York,11028,US
moussam1,282595,MUM,America/New_York,11143,US
3385RBaker,1798204,ASSOCIATE,America/New_York,3385,US
jacksonF3500,1186304,ASSISTANT_MGR,America/Detroit,3500,US
3734cwalker,1717379,REST_MGR,America/New_York,3734,US
4087AHamby,1726766,ASSOCIATE,America/New_York,4087,US
4168TKammerdeiner,1589843,MUM,America/New_York,4168,US
C.watkins,1818691,ASSOCIATE,America/Detroit,4219,US
D.allred,1490619,ASSOCIATE,America/Detroit,4338,US
4355sjenkins,1326465,ASSOCIATE,America/New_York,4355,US
